,legacy_id,eightd_has_available_keys,num_bikes_disabled,last_reported,is_renting,num_docks_available,num_bikes_available,station_id,station_status,num_docks_disabled,is_returning,is_installed,num_ebikes_available,eightd_active_station_services,valet,starttime,timestamp,demand,supply
1128,4140,False,0,1605206806,1,17,6,4140,active,1,1,1,1,,,1605207595,1605207595,0,0
1129,4141,False,0,1605184839,0,4,16,4141,active,0,0,1,3,,,1605207595,1605207595,0,0
1130,4142,False,0,1605173798,1,19,0,4142,active,0,1,1,0,,,1605207595,1605207595,0,0
1131,4143,False,0,1605173798,1,19,2,4143,active,0,1,1,0,,,1605207595,1605207595,0,0
1132,4144,False,0,86400,1,0,0,4144,active,0,1,1,0,,,1605207595,1605207595,0,0
1133,4146,False,0,1605174997,1,27,2,4146,active,0,1,1,2,,,1605207595,1605207595,0,0
1134,4147,False,0,1605173797,1,16,3,4147,active,0,1,1,1,,,1605207595,1605207595,0,0
1135,4148,False,0,1605185433,1,18,9,4148,active,0,1,1,3,,,1605207595,1605207595,0,9
1136,4149,False,0,1605204819,1,18,2,4149,active,0,1,1,2,,,1605207595,1605207595,0,1
1137,4151,False,0,86400,0,0,0,4151,out_of_service,0,0,0,0,,,1605207595,1605207595,0,0
1138,4152,False,0,1605207582,1,15,6,4152,active,0,1,1,6,,,1605207595,1605207595,0,2
1139,4153,False,0,1605205959,1,25,2,4153,active,0,1,1,0,,,1605207595,1605207595,0,0
1140,4154,False,0,1605173797,1,16,3,4154,active,0,1,1,3,,,1605207595,1605207595,0,0
1141,4155,False,0,1605199196,1,18,1,4155,active,0,1,1,1,,,1605207595,1605207595,0,0
1142,4156,False,0,1605204136,1,15,4,4156,active,0,1,1,2,,,1605207595,1605207595,0,0
1143,4157,False,0,1605173797,1,16,3,4157,active,0,1,1,0,,,1605207595,1605207595,0,0
1144,4158,False,0,1605199099,1,17,2,4158,active,0,1,1,1,,,1605207595,1605207595,0,0
1145,4159,False,0,1605204471,1,11,8,4159,active,0,1,1,2,,,1605207595,1605207595,0,1
1146,4160,False,1,1605182439,1,6,12,4160,active,0,1,1,3,,,1605207595,1605207595,0,0
1147,4161,False,1,1605196207,1,13,5,4161,active,0,1,1,0,,,1605207595,1605207595,0,0
1148,4162,False,0,1605188405,1,8,11,4162,active,0,1,1,0,,,1605207595,1605207595,0,0
1149,4163,False,0,1605205333,1,6,13,4163,active,0,1,1,1,,,1605207595,1605207595,0,0
1150,4164,False,0,1605207020,1,16,2,4164,active,0,1,1,1,,,1605207595,1605207595,0,0
1151,4165,False,1,1605197411,1,14,4,4165,active,0,1,1,2,,,1605207595,1605207595,0,0
1152,4166,False,0,1605204329,1,6,21,4166,active,0,1,1,2,,,1605207595,1605207595,0,0
1153,4167,False,0,1605207189,1,18,1,4167,active,0,1,1,0,,,1605207595,1605207595,1,0
1154,4168,False,1,1605207155,1,13,5,4168,active,0,1,1,0,,,1605207595,1605207595,1,0
1155,4169,False,0,1605197849,1,21,0,4169,active,0,1,1,0,,,1605207595,1605207595,0,0
1156,4170,False,0,1605173798,1,16,3,4170,active,0,1,1,1,,,1605207595,1605207595,0,0
1157,4171,False,0,1605198667,1,19,2,4171,active,0,1,1,0,,,1605207595,1605207595,0,0
1158,4172,False,0,1605207581,1,9,10,4172,active,0,1,1,5,,,1605207595,1605207595,0,3
1159,4173,False,1,1605174997,1,18,1,4173,active,0,1,1,1,,,1605207595,1605207595,1,0
1160,4174,False,0,1605207042,1,2,19,4174,active,0,1,1,1,,,1605207595,1605207595,1,0
1161,4175,False,0,1605173797,1,13,7,4175,active,0,1,1,0,,,1605207595,1605207595,0,0
1162,4177,False,0,1605173798,1,19,1,4177,active,0,1,1,0,,,1605207595,1605207595,0,0
1163,4179,False,0,1605205063,1,15,8,4179,active,0,1,1,2,,,1605207595,1605207595,0,1
1164,4180,False,0,1605198661,1,14,6,4180,active,0,1,1,4,,,1605207595,1605207595,0,0
1165,4181,False,1,1605202698,1,15,3,4181,active,0,1,1,0,,,1605207595,1605207595,1,0
1166,4182,False,0,1605173797,1,12,7,4182,active,0,1,1,2,,,1605207595,1605207595,0,0
1167,4183,False,1,1605174997,1,14,4,4183,active,0,1,1,1,,,1605207595,1605207595,0,0
1168,4185,False,0,1605206505,1,11,8,4185,active,0,1,1,3,,,1605207595,1605207595,1,0
1169,4186,False,0,1605201936,1,22,5,4186,active,0,1,1,1,,,1605207595,1605207595,0,0
1170,4188,False,0,1605207407,1,29,2,4188,active,0,1,1,2,,,1605207595,1605207595,0,1
1171,4189,False,0,1605184651,1,19,0,4189,active,0,1,1,0,,,1605207595,1605207595,0,0
1172,4190,False,1,1605207230,1,17,1,4190,active,0,1,1,0,,,1605207595,1605207595,0,1
1173,4191,False,0,1605197355,1,19,1,4191,active,0,1,1,1,,,1605207595,1605207595,0,0
1174,4192,False,0,1605204419,1,11,8,4192,active,0,1,1,1,,,1605207595,1605207595,0,0
1175,4193,False,1,1605201931,1,15,5,4193,active,0,1,1,0,,,1605207595,1605207595,0,3
1176,4194,False,0,1605204810,1,18,12,4194,active,0,1,1,1,,,1605207595,1605207595,0,0
1177,4195,False,0,1605173797,1,12,18,4195,active,0,1,1,1,,,1605207595,1605207595,0,0
1178,4198,False,0,1605199073,1,15,6,4198,active,0,1,1,3,,,1605207595,1605207595,0,0
1179,4199,False,0,1605173797,1,15,6,4199,active,0,1,1,0,,,1605207595,1605207595,0,0
1180,4200,False,1,1605174997,1,23,3,4200,active,0,1,1,1,,,1605207595,1605207595,0,0
1181,4201,False,3,1605205658,1,11,7,4201,active,0,1,1,0,,,1605207595,1605207595,3,0
1182,4202,False,1,1605201064,1,12,6,4202,active,0,1,1,2,,,1605207595,1605207595,1,0
1183,4204,False,0,1605202390,1,18,1,4204,active,0,1,1,0,,,1605207595,1605207595,0,0
1184,4205,False,0,1605198234,1,7,12,4205,active,0,1,1,2,,,1605207595,1605207595,1,0
1185,4206,False,0,1605200889,1,9,18,4206,active,0,1,1,5,,,1605207595,1605207595,0,0
1186,4207,False,0,1605173797,1,12,7,4207,active,0,1,1,3,,,1605207595,1605207595,0,0
1187,4208,False,0,1605202450,1,14,5,4208,active,0,1,1,0,,,1605207595,1605207595,0,0
1188,4209,False,0,1605173798,1,15,3,4209,active,0,1,1,1,,,1605207595,1605207595,0,0
1189,4210,False,0,1605205587,1,20,4,4210,active,0,1,1,2,,,1605207595,1605207595,0,0
1190,4211,False,0,1605193670,1,18,1,4211,active,0,1,1,0,,,1605207595,1605207595,0,0
1191,4212,False,1,1605198908,1,17,1,4212,active,0,1,1,1,,,1605207595,1605207595,0,1
1192,4213,False,0,1605173797,1,17,2,4213,active,0,1,1,1,,,1605207595,1605207595,0,0
1193,4220,False,1,1605203066,1,24,1,4220,active,0,1,1,0,,,1605207595,1605207595,0,0
1194,4222,False,1,1605206630,1,9,17,4222,active,0,1,1,2,,,1605207595,1605207595,1,0
1195,4225,False,1,1605207314,1,28,4,4225,active,0,1,1,1,,,1605207595,1605207595,0,1
1196,4227,False,0,1605173798,1,17,2,4227,active,0,1,1,0,,,1605207595,1605207595,0,1
1197,4228,False,0,1605173798,1,16,3,4228,active,0,1,1,1,,,1605207595,1605207595,0,0
1198,4229,False,0,1605193313,1,19,4,4229,active,0,1,1,1,,,1605207595,1605207595,0,0
1199,4230,False,0,1605174997,1,19,0,4230,active,0,1,1,0,,,1605207595,1605207595,0,0
1200,4245,False,0,1605174996,1,19,4,4245,active,0,1,1,2,,,1605207595,1605207595,0,0
1201,4247,False,0,1605196288,1,2,19,4247,active,0,1,1,13,,,1605207595,1605207595,0,4
1202,4249,False,0,1605189481,1,1,24,4249,active,0,1,1,4,,,1605207595,1605207595,0,4
1203,4250,False,0,86400,0,0,0,4250,out_of_service,0,0,0,0,,,1605207595,1605207595,0,0
