,eightd_active_station_services,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,legacy_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,station_status,valet,starttime,timestamp,demand,supply
0,,False,1,1,1,1605673256,72,8,4,43,0,2,72,active,,1605679200,1605679200,0,0
1,,False,1,1,1,1605673922,79,18,3,12,0,0,79,active,,1605679200,1605679200,0,0
2,,False,1,1,1,1605673577,82,26,1,0,0,0,82,active,,1605679200,1605679200,0,0
3,,False,1,1,1,1605679091,83,60,1,1,0,3,83,active,,1605679200,1605679200,0,0
4,,False,0,0,0,86400,116,0,0,0,0,0,116,out_of_service,,1605679200,1605679200,0,0
5,,False,1,1,1,1605676037,119,45,0,8,0,1,119,active,,1605679200,1605679200,0,0
6,,False,1,1,1,1605676114,120,2,0,17,0,0,120,active,,1605679200,1605679200,0,0
7,,False,1,1,1,1605676714,127,30,1,0,0,1,127,active,,1605679200,1605679200,0,0
8,,False,1,1,1,1605678459,128,23,28,5,0,1,128,active,,1605679200,1605679200,2,0
9,,False,1,1,1,1605678870,143,4,1,19,0,1,143,active,,1605679200,1605679200,0,0
10,,False,1,1,1,1605675648,144,57,0,1,0,3,144,active,,1605679200,1605679200,0,0
11,,False,1,1,1,1605676657,146,34,2,3,0,1,146,active,,1605679200,1605679200,0,0
12,,False,1,1,1,1605674927,150,36,1,18,0,8,150,active,,1605679200,1605679200,1,0
13,,True,1,1,1,1605675825,151,19,5,9,0,1,151,active,,1605679200,1605679200,1,0
14,,False,1,1,1,1605669092,152,47,0,2,0,0,152,active,,1605679200,1605679200,0,0
15,,False,1,1,1,1605672945,157,15,2,6,0,2,157,active,,1605679200,1605679200,0,0
16,,False,1,1,1,1605678004,161,30,3,2,0,1,161,active,,1605679200,1605679200,0,0
17,,False,1,1,1,1605676887,164,12,3,32,0,0,164,active,,1605679200,1605679200,0,0
18,,False,1,1,1,1605676011,168,32,1,14,0,1,168,active,,1605679200,1605679200,0,1
19,,False,1,1,1,1605679151,173,5,2,63,0,0,173,active,,1605679200,1605679200,0,0
20,,False,1,1,1,1605677223,174,8,0,27,0,0,174,active,,1605679200,1605679200,0,0
21,,False,1,1,1,1605672532,212,41,1,18,0,0,212,active,,1605679200,1605679200,0,0
22,,False,1,1,1,1605673112,216,3,0,34,0,0,216,active,,1605679200,1605679200,0,0
23,,False,1,1,1,1605672974,217,36,0,3,0,2,217,active,,1605679200,1605679200,0,1
24,,False,1,1,1,1605672252,223,31,1,1,0,1,223,active,,1605679200,1605679200,0,0
25,,True,1,1,1,1605676057,224,11,2,17,0,0,224,active,,1605679200,1605679200,1,0
26,,False,1,1,1,1605673833,228,18,1,35,1,1,228,active,,1605679200,1605679200,0,0
27,,False,1,1,1,1605672546,229,0,7,16,0,0,229,active,,1605679200,1605679200,0,0
28,,False,1,1,1,1605678677,236,43,4,0,0,2,236,active,,1605679200,1605679200,0,0
29,,False,1,1,1,1605677846,237,34,3,2,0,1,237,active,,1605679200,1605679200,0,0
30,,False,1,1,1,1605669703,238,31,0,0,0,0,238,active,,1605679200,1605679200,0,0
31,,False,1,1,1,1605675278,239,10,2,19,0,1,239,active,,1605679200,1605679200,0,0
32,,False,1,1,1,1605677619,241,1,1,21,0,1,241,active,,1605679200,1605679200,0,0
33,,False,1,1,1,1605676445,242,38,0,8,0,2,242,active,,1605679200,1605679200,0,0
34,,False,1,1,1,1605671712,244,10,2,19,0,2,244,active,,1605679200,1605679200,1,0
35,,True,1,1,1,1605672622,245,13,3,7,0,1,245,active,,1605679200,1605679200,1,0
36,,False,1,1,1,1605676430,247,49,3,3,0,3,247,active,,1605679200,1605679200,0,0
37,,False,1,1,1,1605671459,248,89,2,8,0,1,248,active,,1605679200,1605679200,0,0
38,,False,1,1,1,1605669101,249,25,1,1,0,0,249,active,,1605679200,1605679200,0,0
39,,False,1,1,1,1605673651,250,24,8,8,0,1,250,active,,1605679200,1605679200,0,0
40,,False,1,1,1,1605677311,251,20,2,5,0,2,251,active,,1605679200,1605679200,0,1
41,,False,1,1,1,1605677442,252,29,0,4,0,1,252,active,,1605679200,1605679200,3,0
42,,False,1,1,1,1605677630,254,42,3,2,0,7,254,active,,1605679200,1605679200,0,0
43,,False,1,1,1,1605675553,257,27,1,11,0,1,257,active,,1605679200,1605679200,0,1
44,,False,1,1,1,1605672401,258,6,1,16,0,5,258,active,,1605679200,1605679200,0,0
45,,False,1,1,1,1605677056,259,35,1,3,0,0,259,active,,1605679200,1605679200,0,1
46,,False,1,1,1,1605669746,260,21,1,11,0,1,260,active,,1605679200,1605679200,0,0
47,,False,1,1,1,1605676712,261,20,0,21,0,3,261,active,,1605679200,1605679200,0,0
48,,False,1,1,1,1605675042,262,8,0,16,0,2,262,active,,1605679200,1605679200,0,0
49,,False,1,1,1,1605675297,264,22,1,4,0,0,264,active,,1605679200,1605679200,1,0
50,,False,1,1,1,1605678503,265,32,2,1,0,1,265,active,,1605679200,1605679200,0,0
51,,False,1,1,1,1605675021,267,2,0,68,0,1,267,active,,1605679200,1605679200,0,1
52,,False,1,1,1,1605673511,268,12,1,14,0,1,268,active,,1605679200,1605679200,0,1
53,,False,1,1,1,1605670849,270,12,0,11,0,1,270,active,,1605679200,1605679200,0,0
54,,False,1,1,1,1605674079,274,8,1,22,0,0,274,active,,1605679200,1605679200,0,0
55,,False,1,1,1,1605672791,275,2,1,16,0,2,275,active,,1605679200,1605679200,0,0
56,,False,1,1,1,1605674988,276,21,1,3,0,0,276,active,,1605679200,1605679200,0,0
57,,False,1,1,1,1605674919,278,3,0,16,0,1,278,active,,1605679200,1605679200,0,0
58,,False,0,0,0,86400,280,0,0,0,0,0,280,out_of_service,,1605679200,1605679200,0,0
59,,True,1,1,1,1605676437,281,18,4,44,0,0,281,active,,1605679200,1605679200,3,0
60,,False,1,1,1,1605666838,282,16,3,8,0,0,282,active,,1605679200,1605679200,0,0
61,,False,1,1,1,1605675158,284,45,3,3,0,2,284,active,,1605679200,1605679200,0,0
62,,True,1,1,1,1605679131,285,38,3,12,0,1,285,active,,1605679200,1605679200,0,2
63,,False,1,1,1,1605673106,289,4,0,15,0,2,289,active,,1605679200,1605679200,0,0
64,,False,1,1,1,1605668628,291,20,0,0,0,1,291,active,,1605679200,1605679200,0,0
65,,False,1,1,1,1605676486,293,29,3,22,0,1,293,active,,1605679200,1605679200,0,0
66,,False,1,1,1,1605676740,295,23,1,0,0,1,295,active,,1605679200,1605679200,0,0
