,station_id,num_bikes_disabled,num_docks_available,is_returning,num_docks_disabled,legacy_id,is_installed,eightd_has_available_keys,num_bikes_available,is_renting,last_reported,num_ebikes_available,station_status,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,0,44,1,0,72,1,False,11,1,1605154279,3,active,,,1605157200,1605157200,0,5
1,79,0,4,1,0,79,1,False,29,1,1605151636,1,active,,,1605157200,1605157200,0,1
2,82,0,1,1,0,82,1,False,26,1,1605152538,6,active,,,1605157200,1605157200,1,0
3,83,1,31,1,0,83,1,False,30,1,1605156084,0,active,,,1605157200,1605157200,0,0
4,116,0,0,0,0,116,0,False,0,0,86400,0,out_of_service,,,1605157200,1605157200,0,0
5,119,0,10,1,0,119,1,False,43,1,1605124931,1,active,,,1605157200,1605157200,0,0
6,120,1,16,1,0,120,1,False,2,1,1605156467,0,active,,,1605157200,1605157200,1,0
7,127,1,21,1,0,127,1,False,9,1,1605155497,3,active,,,1605157200,1605157200,0,0
8,128,0,22,1,0,128,1,False,34,1,1605156929,0,active,,,1605157200,1605157200,0,1
9,143,0,16,1,0,143,1,False,8,1,1605149987,1,active,,,1605157200,1605157200,0,0
10,144,1,9,1,0,144,1,False,48,1,1605155138,0,active,,,1605157200,1605157200,1,0
11,146,0,14,1,0,146,1,False,25,1,1605154822,0,active,,,1605157200,1605157200,0,0
12,150,0,37,1,0,150,1,False,18,1,1605155013,6,active,,,1605157200,1605157200,9,0
13,151,3,8,1,0,151,1,True,22,1,1605157102,3,active,,,1605157200,1605157200,0,2
14,152,0,7,1,0,152,1,False,42,1,1605156583,0,active,,,1605157200,1605157200,0,0
15,157,0,16,1,0,157,1,False,7,1,1605155583,1,active,,,1605157200,1605157200,0,0
16,161,2,23,1,0,161,1,False,10,1,1605154324,0,active,,,1605157200,1605157200,1,0
17,164,2,31,1,0,164,1,False,14,1,1605156473,3,active,,,1605157200,1605157200,0,2
18,168,0,20,1,0,168,1,False,27,1,1605155979,0,active,,,1605157200,1605157200,0,0
19,173,1,24,1,0,173,1,False,45,1,1605157035,0,active,,,1605157200,1605157200,0,0
20,174,0,28,1,0,174,1,False,7,1,1605156563,0,active,,,1605157200,1605157200,1,0
21,212,1,10,1,0,212,1,False,49,1,1605153269,0,active,,,1605157200,1605157200,1,0
22,216,1,26,1,0,216,1,False,10,1,1605145287,0,active,,,1605157200,1605157200,0,0
23,217,1,1,1,0,217,1,False,37,1,1605153532,2,active,,,1605157200,1605157200,0,3
24,223,1,4,1,0,223,1,False,28,1,1605156640,1,active,,,1605157200,1605157200,0,0
25,224,1,25,0,0,224,1,True,4,0,1605153541,1,active,,,1605157200,1605157200,0,0
26,228,0,5,0,0,228,1,False,50,0,1605154108,14,active,,,1605157200,1605157200,0,0
27,229,1,12,1,0,229,1,False,10,1,1605157138,0,active,,,1605157200,1605157200,0,2
28,236,0,0,1,0,236,1,False,0,1,86400,0,active,,,1605157200,1605157200,0,0
29,237,2,7,0,0,237,1,False,30,0,1605154233,0,active,,,1605157200,1605157200,0,1
30,238,0,11,1,0,238,1,False,20,1,1605153218,1,active,,,1605157200,1605157200,0,0
31,239,1,2,1,0,239,1,False,28,1,1605153463,0,active,,,1605157200,1605157200,1,0
32,241,1,16,1,0,241,1,False,6,1,1605153695,0,active,,,1605157200,1605157200,0,0
33,242,1,7,1,0,242,1,False,38,1,1605155396,0,active,,,1605157200,1605157200,0,0
34,244,1,23,1,0,244,1,False,7,1,1605154531,5,active,,,1605157200,1605157200,0,0
35,245,1,7,0,0,245,1,False,15,0,1605154209,2,active,,,1605157200,1605157200,1,0
36,247,2,28,0,0,247,1,False,25,0,1605152771,0,active,,,1605157200,1605157200,3,0
37,248,0,13,1,0,248,1,False,86,1,1605143834,0,active,,,1605157200,1605157200,0,0
38,249,0,2,1,0,249,1,False,25,1,1605151354,0,active,,,1605157200,1605157200,0,1
39,250,2,5,1,0,250,1,False,33,1,1605153987,0,active,,,1605157200,1605157200,0,0
40,251,0,13,1,0,251,1,False,14,1,1605157124,0,active,,,1605157200,1605157200,0,0
41,252,0,13,1,0,252,1,False,20,1,1605157021,0,active,,,1605157200,1605157200,0,2
42,254,1,32,1,1,254,1,False,13,1,1605156591,2,active,,,1605157200,1605157200,1,0
43,257,4,11,1,0,257,1,False,24,1,1605155079,0,active,,,1605157200,1605157200,0,1
44,258,1,16,1,0,258,1,False,6,1,1605144777,2,active,,,1605157200,1605157200,0,0
45,259,1,0,1,0,259,1,False,38,1,1605144502,0,active,,,1605157200,1605157200,0,0
46,260,0,10,1,0,260,1,False,23,1,1605157189,0,active,,,1605157200,1605157200,0,2
47,261,0,21,1,0,261,1,False,20,1,1605155919,0,active,,,1605157200,1605157200,1,0
48,262,1,17,1,0,262,1,False,6,1,1605150144,0,active,,,1605157200,1605157200,0,0
49,264,2,6,1,0,264,1,False,19,1,1605156446,0,active,,,1605157200,1605157200,0,0
50,265,1,23,1,0,265,1,False,11,1,1605155594,0,active,,,1605157200,1605157200,0,1
51,267,0,63,1,0,267,1,False,7,1,1605155956,1,active,,,1605157200,1605157200,0,0
52,268,0,6,1,0,268,1,False,21,1,1605156509,1,active,,,1605157200,1605157200,0,0
53,270,0,19,1,0,270,1,False,4,1,1605153006,3,active,,,1605157200,1605157200,0,0
54,274,0,17,1,0,274,1,False,14,1,1605143676,0,active,,,1605157200,1605157200,0,0
55,275,1,15,1,0,275,1,False,3,1,1605156964,0,active,,,1605157200,1605157200,2,0
56,276,0,9,1,0,276,1,False,16,1,1605153628,0,active,,,1605157200,1605157200,0,0
57,278,0,4,1,0,278,1,False,15,1,1605156916,1,active,,,1605157200,1605157200,0,0
58,280,0,0,0,0,280,0,False,0,0,86400,0,out_of_service,,,1605157200,1605157200,0,0
59,281,4,22,1,0,281,1,True,40,1,1605153399,3,active,,,1605157200,1605157200,0,0
60,282,0,17,1,0,282,1,False,10,1,1605153452,3,active,,,1605157200,1605157200,0,0
61,284,0,30,1,0,284,1,False,21,1,1605156376,0,active,,,1605157200,1605157200,0,0
62,285,1,17,1,0,285,1,True,35,1,1605157176,0,active,,,1605157200,1605157200,0,0
63,289,0,15,1,0,289,1,False,4,1,1605152965,2,active,,,1605157200,1605157200,0,0
64,291,1,1,1,0,291,1,False,18,1,1605149913,0,active,,,1605157200,1605157200,0,0
65,293,1,13,1,0,293,1,False,40,1,1605156113,0,active,,,1605157200,1605157200,0,1
66,295,0,1,1,0,295,1,False,23,1,1605156298,3,active,,,1605157200,1605157200,1,0
67,297,0,53,1,0,297,1,False,24,1,1605156909,0,active,,,1605157200,1605157200,0,0
68,298,1,27,1,0,298,1,False,7,1,1605154745,0,active,,,1605157200,1605157200,1,0
69,301,0,8,1,0,301,1,False,50,1,1605157002,2,active,,,1605157200,1605157200,2,0
70,302,4,16,1,0,302,1,False,17,1,1605157105,5,active,,,1605157200,1605157200,2,0
71,303,0,25,1,0,303,1,False,42,1,1605150248,0,active,,,1605157200,1605157200,1,0
72,304,1,14,1,0,304,1,False,18,1,1605154599,1,active,,,1605157200,1605157200,0,0
73,305,0,28,1,0,305,1,False,5,1,1605157130,1,active,,,1605157200,1605157200,0,0
74,307,0,4,1,0,307,1,False,26,1,1605156290,1,active,,,1605157200,1605157200,0,1
75,308,1,0,1,0,308,1,False,47,1,1605146136,1,active,,,1605157200,1605157200,0,0
76,309,0,12,1,0,309,1,False,29,1,1605151480,1,active,,,1605157200,1605157200,0,0
77,310,3,19,1,0,310,1,False,44,1,1605149983,0,active,,,1605157200,1605157200,0,0
78,311,2,0,1,0,311,1,False,29,1,1605155411,5,active,,,1605157200,1605157200,1,0
79,312,0,3,1,0,312,1,False,30,1,1605156093,2,active,,,1605157200,1605157200,0,0
80,313,1,6,1,0,313,1,False,48,1,1605154225,1,active,,,1605157200,1605157200,0,0
81,315,3,14,1,0,315,1,False,12,1,1605146969,0,active,,,1605157200,1605157200,0,0
82,316,0,31,1,0,316,1,False,12,1,1605157010,1,active,,,1605157200,1605157200,0,0
83,317,0,12,1,0,317,1,False,42,1,1605156802,5,active,,,1605157200,1605157200,0,3
84,319,1,12,1,0,319,1,False,20,1,1605155614,0,active,,,1605157200,1605157200,0,0
85,320,0,9,1,0,320,1,False,30,1,1605153876,0,active,,,1605157200,1605157200,0,1
86,321,1,5,1,0,321,1,False,33,1,1605147651,0,active,,,1605157200,1605157200,0,0
87,323,0,5,1,0,323,1,False,34,1,1605155628,2,active,,,1605157200,1605157200,0,0
88,324,1,6,1,0,324,1,False,67,1,1605155480,0,active,,,1605157200,1605157200,0,0
89,325,2,19,1,0,325,1,False,14,1,1605155661,1,active,,,1605157200,1605157200,0,0
90,326,0,31,1,0,326,1,False,10,1,1605155684,0,active,,,1605157200,1605157200,3,0
91,327,1,7,1,0,327,1,True,31,1,1605154455,2,active,,,1605157200,1605157200,0,1
92,328,3,4,1,0,328,1,False,28,1,1605155189,1,active,,,1605157200,1605157200,0,1
93,330,0,19,1,0,330,1,False,20,1,1605151168,0,active,,,1605157200,1605157200,0,0
94,331,2,12,1,0,331,1,False,13,1,1605155016,2,active,,,1605157200,1605157200,0,0
95,332,2,12,1,0,332,1,False,22,1,1605155761,4,active,,,1605157200,1605157200,1,0
96,334,0,2,1,0,334,1,False,29,1,1605152204,0,active,,,1605157200,1605157200,0,0
97,335,2,19,1,0,335,1,False,6,1,1605154652,0,active,,,1605157200,1605157200,0,0
98,336,0,17,1,0,336,1,False,19,1,1605151560,0,active,,,1605157200,1605157200,0,0
99,340,0,3,1,0,340,1,False,24,1,1605150788,0,active,,,1605157200,1605157200,0,1
100,341,0,6,1,0,341,1,False,13,1,1605153063,3,active,,,1605157200,1605157200,0,0
101,342,1,3,1,1,342,1,False,24,1,1605153164,3,active,,,1605157200,1605157200,0,0
102,343,0,5,1,0,343,1,False,18,1,1605137757,0,active,,,1605157200,1605157200,0,0
103,344,6,15,1,0,344,1,False,2,1,1605150424,0,active,,,1605157200,1605157200,0,0
104,346,2,2,1,0,346,1,False,23,1,1605157170,6,active,,,1605157200,1605157200,0,2
105,347,0,26,1,0,347,1,False,28,1,1605157082,0,active,,,1605157200,1605157200,0,1
106,349,0,0,1,0,349,1,False,61,1,1605155805,5,active,,,1605157200,1605157200,0,1
107,350,0,0,1,1,350,1,False,46,1,1605154876,18,active,,,1605157200,1605157200,0,0
108,351,0,2,1,0,351,1,False,37,1,1605149922,0,active,,,1605157200,1605157200,0,0
109,353,1,25,1,0,353,1,False,1,1,1605155039,0,active,,,1605157200,1605157200,0,0
110,354,1,38,1,0,354,1,False,8,1,1605157185,4,active,,,1605157200,1605157200,0,1
111,355,0,9,1,0,355,1,False,34,1,1605156503,0,active,,,1605157200,1605157200,1,0
112,356,1,5,1,0,356,1,False,17,1,1605154249,3,active,,,1605157200,1605157200,0,0
113,358,0,21,1,0,358,1,False,29,1,1605156740,3,active,,,1605157200,1605157200,0,0
114,359,3,52,1,0,359,1,False,23,1,1605156906,0,active,,,1605157200,1605157200,0,0
115,360,1,21,0,0,360,1,False,17,0,1605152203,0,active,,,1605157200,1605157200,1,0
116,361,0,12,1,0,361,1,False,67,1,1605154655,2,active,,,1605157200,1605157200,0,1
117,362,3,28,1,0,362,1,False,26,1,1605157009,0,active,,,1605157200,1605157200,0,1
118,363,0,3,0,0,363,0,False,0,0,1604843856,0,out_of_service,,,1605157200,1605157200,0,0
119,364,6,0,1,0,364,1,False,0,1,1605153088,0,active,,,1605157200,1605157200,0,0
